project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j
voldemort/voldemort,241,0.0007755756378173828,0.028650999069213867,1.5982105731964111,0.8530237674713135,2.1298646926879883,0.9854798316955566,2.9731717109680176,0.030391216278076172,0.9650216102600098,0.2087860107421875
voldemort/voldemort,242,0.00086212158203125,0.03508591651916504,1.8237035274505615,3.4353697299957275,3.6814591884613037,0.8551771640777588,4.199877738952637,0.013647794723510742,1.6799731254577637,0.29482007026672363
voldemort/voldemort,244,0.005666494369506836,0.18690085411071777,4.388325214385986,,,1.9757840633392334,7.649223804473877,0.014937162399291992,2.936983346939087,3.169952630996704
voldemort/voldemort,249,0.005645275115966797,0.10218095779418945,2.993122100830078,4.731651067733765,5.701486825942993,1.2937450408935547,6.817439079284668,0.0214385986328125,3.068350076675415,1.8611745834350586
voldemort/voldemort,251,0.039453983306884766,4.257654905319214,63.7424578666687,167.9109206199646,178.46356511116028,14.330718994140625,,39.99791407585144,26.590441942214966,91.84936714172363
yusuke/twitter4j,4,0.004268646240234375,0.12856650352478027,2.813307046890259,3.8901357650756836,4.6416990756988525,1.7105093002319336,5.946306943893433,0.08575630187988281,2.160914182662964,1.8912370204925537
yusuke/twitter4j,11,0.00526738166809082,0.055411577224731445,2.9566030502319336,2.4081625938415527,2.3671960830688477,0.7851738929748535,4.748868465423584,0.01392984390258789,2.2477920055389404,0.2706336975097656
yusuke/twitter4j,17,0.007460832595825195,0.037874460220336914,,3.8233535289764404,4.2728729248046875,1.821976900100708,6.742624521255493,0.054877519607543945,2.845482110977173,0.9312610626220703
yusuke/twitter4j,33,0.0008864402770996094,0.1277780532836914,3.0039143562316895,2.277277708053589,3.1851422786712646,1.237644910812378,4.838620185852051,0.016138076782226562,2.491414785385132,0.39133334159851074
yusuke/twitter4j,49,0.008388519287109375,0.2467787265777588,7.153002977371216,30.546921491622925,33.72416305541992,2.8290371894836426,14.005280256271362,0.4433579444885254,6.180106163024902,3.4926235675811768
yusuke/twitter4j,50,0.005224466323852539,0.12579655647277832,2.9650282859802246,2.4779105186462402,3.3858280181884766,0.8460419178009033,6.1732401847839355,0.03614377975463867,1.526824951171875,0.1282975673675537
yusuke/twitter4j,51,0.006834745407104492,0.0796816349029541,7.599143743515015,28.479912281036377,35.16998529434204,2.858654260635376,,0.3220493793487549,6.184578895568848,4.1160852909088135
